time,text,support,against,post_id,year,month
2021年5月26日 10:44:43,"['病毒好乖，排隊唔會互相傳染', '39']",1,2,2548470,2021,5
2021年5月26日 11:04:45,"['早兩日先笑完台灣 咁快回力鏢', '35']",0,2,2548470,2021,5
2021年5月26日 10:48:19,"['咁多人，又唔帶口罩', '咁都唔爆我都唔知講咩好喇']",32,1,2548470,2021,5
2021年5月26日 10:34:13,['26'],0,1,2548470,2021,5
2021年5月26日 10:43:11,"['要對支那流出嚟既新聞保持距離', '蘋果都唔信唔通信人民日報啊', '你條五毛咁快手', '25']",2,4,2548470,2021,5
2021年5月26日 10:58:50,"['又央莫回韶翎：廣州市荔灣區芳村花博園，這邊六點開始說打疫苗，結果沒有試紙，然後還在排隊，九點鐘了，試紙到了，隊伍沒動過，這個是啥意思？', '', '啲回覆笑撚死', '六點排到九點冇郁過', '15']",1,3,2548470,2021,5
2021年5月26日 11:01:02,['誇張過武漢萬人宴'],6,0,2548470,2021,5
2021年5月26日 11:05:32,"['又央莫回韶翎：廣州市荔灣區芳村花博園，這邊六點開始說打疫苗，結果沒有試紙，然後還在排隊，九點鐘了，試紙到了，隊伍沒動過，這個是啥意思？', '', '啲回覆笑撚死', '六點排到九點冇郁過', '早兩日唔係笑台灣笑得好開心㗎咩', '', '利伸：1450']",5,0,2548470,2021,5
2021年5月26日 10:44:50,"['好彩咪群體免疫囉', '中國人驚咩']",6,1,2548470,2021,5
2021年5月26日 11:03:01,"['又央莫回韶翎：廣州市荔灣區芳村花博園，這邊六點開始說打疫苗，結果沒有試紙，然後還在排隊，九點鐘了，試紙到了，隊伍沒動過，這個是啥意思？', '', '啲回覆笑撚死', '六點排到九點冇郁過', '隨時宜家仲排緊']",4,0,2548470,2021,5
2021年5月26日 10:49:11,['之後會唔會有排隊群組'],4,0,2548470,2021,5
2021年5月26日 10:38:03,"['要對支那流出嚟既新聞保持距離', '蘋果都唔信唔通信人民日報啊', '13']",9,2,2548470,2021,5
2021年5月26日 13:04:16,"['病毒好乖，排隊唔會互相傳染', '咁就仆街啦', '支那人邊識排隊', 'molamola']",3,0,2548470,2021,5
2021年5月26日 12:37:36,"['林奠話大陸防疫好精準', '接種人數已經五億人，而家搞乜咁慌張呀', '打完bnt都有機會中', '何況國藥/4hing', '減輕重症就得']",3,0,2548470,2021,5
2021年5月26日 12:36:33,"['成日奇怪一樣嘢，佢哋真係有資源應付咁多人？會唔會啲檢驗劑用水溝稀就算...........', '冇人知', '可能4-5個dna sample mix埋去做', '加快and減低成本', '', '不過都之前好似有講過', '大陸檢測個誤差好大', '有機會準確率唔過50%', '', '利申9up']",3,0,2548470,2021,5
2021年5月26日 11:37:33,['廣獨來了，共匪應當悔改'],4,1,2548470,2021,5
2021年5月26日 19:44:43,"['要對支那流出嚟既新聞保持距離', '蘋果都唔信唔通信人民日報啊', '你條五毛咁快手', '好彩c兄咁講', '差啲以為自己之前block錯人']",2,0,2548470,2021,5
2021年5月26日 19:33:49,"['我無知一問', '', '其實唔去驗有咩後果', '', '佢話兩日內', '咁聽日去都得掛…', '有哂每個人資料', '邊個冇驗即刻上門捉人都得啦', '2']",0,1,2548470,2021,5
2020年1月13日 21:15:35,"['回覆負評過多，按此顯示原文', '黑警信用破產，你想我哋唔懷疑咪公開多啲證據囉', '冇證據你就信，同你信寶藥黨有乜分別?', '195']",2,2,1823768,2020,1
2020年1月13日 21:41:00,"['回覆負評過多，按此顯示原文', '你自殺會唔會揀度有好撚多橫樑既地方跳落去啊？', '咪撚戇鳩啦', '77']",3,2,1823768,2020,1
2020年1月13日 21:52:16,"['回覆負評過多，按此顯示原文', '你自殺會唔會揀度有好撚多橫樑既地方跳落去啊？', '咪撚戇鳩啦', '我明', '但唔可以假定被自殺', '有好多可能', '你咪係度扮理性啦 咁有可疑咪要查lo 宜家d 狗話無可疑呀 你呢d 5毛扮理性最on9 查又唔比查 一尾係度洗地', '37']",1,1,1823768,2020,1
2020年1月13日 22:05:23,"['回覆負評過多，按此顯示原文', '我懷疑你根本冇睇過條片', '', '不如收爹啦']",27,0,1823768,2020,1
2020年1月13日 21:49:43,"['油塘事件 + 英文解說：', 'https://youtu.be/SxTHijK3H84', '21']",0,3,1823768,2020,1
2020年1月13日 21:49:40,['如果係清醒自殺嘅人，跳樓唔可能唔揮動手腳呢個係自然反應，而且跌落去過程中曾先撞柱再跌落去，正常應該都會有慘叫嘅反應'],14,0,1823768,2020,1
2020年1月13日 21:35:09,"['https://youtu.be/SxTHijK3H84', '15']",1,2,1823768,2020,1
2020年1月13日 21:58:35,"['回覆負評過多，按此顯示原文', '呢單影到晒咁有可疑都唔話得？', '15']",2,1,1823768,2020,1
2020年1月13日 22:12:18,"['回覆負評過多，按此顯示原文', '唔係答得快就唔戇鳩架, 每次有呢啲po實有條戇鳩早早出黎俾人屌']",9,0,1823768,2020,1
2020年1月13日 21:47:38,"['點解我死都仲要帶住個背囊', '用意係咩', '6']",0,1,1823768,2020,1
2020年1月13日 22:29:16,"['回覆負評過多，按此顯示原文', '其實香港冇殺人呢樣野, 全部都係冇可疑, 一定係自殺', '係咪咁樣?', '', 'Show Blocked User']",5,0,1823768,2020,1
2020年1月13日 22:25:11,"['回覆負評過多，按此顯示原文', '單單都唔懷疑假設無事 你先同藍屍一樣咁on', '5']",0,1,1823768,2020,1
2020年1月13日 21:57:57,"['我覺得啦： 如果跳樓 想死還想死呀 都驚架 邊L個個頭望L住出面仲要望10幾廿秒先出埋個身仲要撞埋去碌野度 你話唔關黑警事我賭乜都得', '6']",1,1,1823768,2020,1
2020年1月13日 21:20:20,"['唉, 咁辛苦搵冇人睇', '6']",1,1,1823768,2020,1
2020年1月13日 22:02:09,"['回覆負評過多，按此顯示原文', '你自殺會唔會揀度有好撚多橫樑既地方跳落去啊？', '咪撚戇鳩啦', '我明', '但唔可以假定被自殺', '有好多可能', '家陣話無可疑, 查都唔比你查wo']",4,0,1823768,2020,1
2020年1月13日 21:51:31,['4'],0,1,1823768,2020,1
2020年1月13日 23:55:58,"['顯示更多', '你自殺會唔會揀度有好撚多橫樑既地方跳落去啊？', '咪撚戇鳩啦', '我明', '但唔可以假定被自殺', '有好多可能', '又係你呢種假中立既人', '因間又會話咩唔理性之類云云', '', '咁多疑點 當然係懷疑疑點出現既方向', '你咁講姐係好肯定佢自殺? 你解唔解釋到大家講既疑點?', '解唔到 姐係你只係估估下 扮中立', '', '呀sir', '假理性撚：只係識鳩噏「好多可能」，唔撚去睇每個 option 嘅合理性 + probability', '', '各位巴絲要小心過濾呢啲論調', '', '', '我夠話可能外星人警告地球人添，實「有可能」架', '', '', '假定相對合理嘅可能，就係「大膽假設，小心求證」嘅第一步，點解唔可以假定？', '3']",0,2,1823768,2020,1
2020年1月13日 22:23:46,"['其實最奇怪係點個背囊岩岩好long係個人隻腳上面', '咪係， 掉得咁準不如去玩奥運']",3,0,1823768,2020,1
2020年1月13日 22:17:22,"['我細個陣都因為啲嘢周不時都會去', '但只要係警察帶就入得 無人理你係邊個喎', '', '利申屋企都無狗', '3']",0,1,1823768,2020,1
2020年1月13日 22:14:53,"['https://youtu.be/SxTHijK3H84', '3']",0,1,1823768,2020,1
2020年1月7日 07:14:48,"['', '', '118']",2,2,1815410,2020,1
2020年1月7日 07:17:10,"['1.11全城 連儂日', '「勇武感謝祭2020」', '', 'Part One - 元祖慶典', '時間：14:00 - 17:00', '地點：金鐘元祖連儂牆', '', 'Part Two - 遍地連儂', '時間：19:00 - 22:00', '地點：全港18區', '', '111不分和勇 連儂日見!', '42']",0,2,1815410,2020,1
2020年1月7日 08:42:32,"['仲有隔離post呢個app', '', '', '[突發] 又搵到藍絲曱甴撕唔到嘅文宣！！', 'https://lih.kg/1815316', '- 分享自 LIHKG 討論區']",8,0,1815410,2020,1
2020年1月7日 08:16:58,"['要搵printer', '3']",0,1,1815410,2020,1
2020年1月7日 07:19:40,"['中國肺炎', '中国肺炎']",2,0,1815410,2020,1
2020年1月7日 09:06:34,"['', '', '唔好成日用烏克籣啲野, 人地佔公民廣場3個月勝左, 港豬BE WATER 撚, 屋企要人撚']",2,1,1815410,2020,1
2020年1月7日 07:17:29,"['中國肺炎', '1']",0,1,1815410,2020,1
2020年1月16日 07:20:52,"['告急！！！最後今天，差4萬3千人簽名，請大家幫手', '', '差4萬3千，截止日期17/1/2020', '(15)聯邦政府應將習近平的女兒從美國驅逐出境', 'https://petitions.whitehouse.gov/petition/federal-government-shall-expel-ccp-chairman-xi-jinpings-daughter-xi-mingze-united-states']",0,0,1815410,2020,1
2020年1月14日 10:04:19,['沒有普選 唯有獨立'],0,0,1815410,2020,1
2020年1月10日 09:41:55,[],0,0,1815410,2020,1
2020年1月9日 09:46:08,"['想請問一下係咪得JPG檔 唔會有高清檔的?', '要問下個網主了']",0,0,1815410,2020,1
2020年1月7日 20:32:38,"['想請問一下係咪得JPG檔 唔會有高清檔的?', '0']",0,1,1815410,2020,1
2019年8月3日 11:51:57,"['打錯普通市民仲要斯斯然行開 好嬲', '331']",1,1,1402695,2019,8
2019年8月3日 12:04:53,"['推到有片俾事主告黑警', '127']",0,1,1402695,2019,8
2019年8月3日 11:49:04,"['文宣做野', '65']",2,1,1402695,2019,8
2019年8月3日 12:10:39,"['但佢哋救咗個義士', '多謝佢哋']",31,0,1402695,2019,8
2019年8月3日 12:06:47,"['推到有片俾事主告黑警', '30']",0,1,1402695,2019,8
2019年8月3日 12:07:51,"['推，支持該市民向警方告民事索償。', '24']",0,1,1402695,2019,8
2019年8月3日 12:41:13,"['打錯普通市民仲要斯斯然行開 好嬲', '咪同元朗721果日一鳩 只係呢班人着左差老衫']",9,0,1402695,2019,8
2019年8月3日 12:17:59,"['又冇編號同委任證', '', '民事索償警務處處長', '', '佢可能會話係恐怖分子做', '關警察撚事', '8']",0,1,1402695,2019,8
2019年8月3日 12:17:42,"['隱約聽到打人條友之後折返話冇打人乜乜乜', '事主有show傷勢 紅咗一撻 但鏡頭好快切換咗', '8']",0,1,1402695,2019,8
2019年8月3日 12:12:39,"['推，支持該市民向警方告民事索償。', '一定索到', '7']",0,1,1402695,2019,8
2019年8月3日 12:15:08,"['推到有片俾事主告黑警', '唔知有冇片', 'RTHK跑過去', '畫面勁震', '', '唔知有冇其他市民影到']",4,0,1402695,2019,8
2019年8月3日 12:41:58,[],3,0,1402695,2019,8
2019年8月3日 12:09:58,['推到有片俾事主告黑警'],2,0,1402695,2019,8
2019年8月3日 15:08:50,"['https://www.facebook.com/RTHKVNEWS/videos/382871349099523/', '我地納稅人真係養黑狗咬自己']",1,0,1402695,2019,8
2019年8月3日 15:06:18,"['https://www.facebook.com/RTHKVNEWS/videos/382871349099523/', '1']",0,1,1402695,2019,8
2019年8月3日 13:16:02,"['不如整個大整合 屌日日新鮮', '1']",0,1,1402695,2019,8
2019年8月3日 13:14:19,"['真正既hit and run係咁架戰友們 班狗示範咗喇', '打完即閃']",1,0,1402695,2019,8
2019年8月3日 12:54:23,"['有無人知係咪呢個?好似死左', 'https://www.facebook.com/standnewshk/videos/2329839617098151/', '1']",0,1,1402695,2019,8
2023年12月9日 20:51:33,"['MTB 是咁撚樣的', '我建議你去公園踏三輪車，成件事安全又溫馨，最緊要是媽媽不生氣']",29,2,3573931,2023,12
2023年12月9日 22:20:24,"['https://www.instagram.com/reel/CzoIe55xS0c/?igshid=MTc4MmM1YmI2Ng==', '先生，人地肯踏出comfort zone，突破自我。', '', '而你就係屋企涼住冷氣笑人。', '', '你睇奧運咁多精彩內容，全因為人地不停挑戰自我。', '', '好啦，唔突破自我，轉頭又話悶，咁你想點？', '有人行㗎 Comfort Zone', '原來你嘅突破係謀殺']",6,0,3573931,2023,12
2023年12月9日 22:22:14,"['佢死唔緊要，無人想知', '最緊要唔好撞倒人']",3,0,3573931,2023,12
2023年12月9日 21:37:32,['https://youtu.be/nJPe_tExbAs?si=vL4XJ2V5h7_iK_JT'],3,0,3573931,2023,12
2023年12月9日 21:14:49,"['自己上youtube 睇下咩叫urban downhill', '唔好係到出醜', '5']",3,1,3573931,2023,12
2023年12月9日 21:48:44,['玩體操自轉三週半就唔會頭落地斷頸死？'],1,0,3573931,2023,12
2023年12月9日 21:44:43,"['自己上youtube 睇下咩叫urban downhill', '唔好係到出醜', '不過香港適合玩嘅地方唔多，山徑都多人']",1,0,3573931,2023,12
2023年12月9日 21:36:05,"['https://www.instagram.com/reel/CzoIe55xS0c/?igshid=MTc4MmM1YmI2Ng==', '有無d失手嘅片睇下']",1,0,3573931,2023,12
2023年12月10日 05:02:35,"['呢啲就算啦', '唔好死係馬路阻鳩住就得']",0,0,3573931,2023,12
2023年12月9日 21:47:28,"['如果前面有人就仆街了', 'D仆街撞到人分分鐘不顧而去']",0,0,3573931,2023,12
2023年12月9日 21:43:22,"['如果前面有人就仆街了', '0']",0,1,3573931,2023,12
2023年12月9日 20:44:13,['https://www.instagram.com/reel/CzoIe55xS0c/?igshid=MTc4MmM1YmI2Ng=='],0,15,3573931,2023,12
2023年12月9日 21:49:02,"['https://www.instagram.com/reel/CzoIe55xS0c/?igshid=MTc4MmM1YmI2Ng==', '先生，人地肯踏出comfort zone，突破自我。', '', '而你就係屋企涼住冷氣笑人。', '', '你睇奧運咁多精彩內容，全因為人地不停挑戰自我。', '', '好啦，唔突破自我，轉頭又話悶，咁你想點？', '你耶撚嚟架？突破自我，做完禮拜好去投票啦！']",3,4,3573931,2023,12
2023年12月9日 21:46:52,"['https://www.instagram.com/reel/CzoIe55xS0c/?igshid=MTc4MmM1YmI2Ng==', '先生，人地肯踏出comfort zone，突破自我。', '', '而你就係屋企涼住冷氣笑人。', '', '你睇奧運咁多精彩內容，全因為人地不停挑戰自我。', '', '好啦，唔突破自我，轉頭又話悶，咁你想點？', '佢覺得可以搵較安全的活動去突破自我']",1,3,3573931,2023,12
2023年12月9日 20:51:31,['過馬路沖紅燈都有機會俾車撞死'],0,4,3573931,2023,12
2023年3月26日 07:08:06,['我中意提子冧酒味'],0,0,3344521,2023,3
2023年3月12日 01:52:20,"['佢somehow壓低咗個防撞爛而唔係撞落去, 所以做咗劉翔', '', '其實香港咁多高身大車, 呢啲矮身防撞欄真係冇L用', '冇用佢落咗山啦', '16']",2,2,3331048,2023,3
2023年3月12日 00:58:30,['美國在背後搞鬼'],16,10,3331048,2023,3
2023年3月12日 04:00:27,['咁樣係差啲飛落山'],2,1,3331048,2023,3
2023年3月12日 01:00:44,[],4,3,3331048,2023,3
2023年3月12日 05:00:53,[],0,0,3331048,2023,3
2023年3月12日 04:45:49,"['想知個司機當時心跳率有幾高', '會唔會已經看破紅塵']",1,1,3331048,2023,3
2023年3月12日 04:24:58,['獨自在山坡…'],1,1,3331048,2023,3
2023年3月12日 03:04:34,['一落少少雨就出事，柒唔柒D?'],1,1,3331048,2023,3
2023年3月12日 00:57:34,['佢點揸的'],11,3,3331048,2023,3
2023年3月12日 04:53:35,['個消防員'],0,1,3331048,2023,3
2023年3月12日 04:47:44,['咁搞笑個欄無爛又飛咗一半出去'],0,1,3331048,2023,3
2023年3月12日 04:28:04,['香港腳發作'],0,1,3331048,2023,3
2023年3月12日 04:27:58,"['佢somehow壓低咗個防撞爛而唔係撞落去, 所以做咗劉翔', '', '其實香港咁多高身大車, 呢啲矮身防撞欄真係冇L用', '冇用佢落咗山啦', '串到應一應']",0,1,3331048,2023,3
2023年3月12日 04:06:46,"['佢somehow壓低咗個防撞爛而唔係撞落去, 所以做咗劉翔', '', '其實香港咁多高身大車, 呢啲矮身防撞欄真係冇L用', '冇用佢落咗山啦', '岩啊….無欄佢可以提早落山腳收工']",0,1,3331048,2023,3
2023年3月12日 01:07:14,"['Driver’s High', '']",2,3,3331048,2023,3
2023年3月12日 04:26:56,['我揸GTR 駛抄'],0,2,3331048,2023,3
2023年3月12日 04:15:37,[''],0,2,3331048,2023,3
2023年3月12日 01:04:01,['佔中搞到要兜路？'],2,4,3331048,2023,3
2022年12月16日 03:39:17,"['我都係唔想貓貓凍親喳', '', '我出發點係好㗎', '我都唔想你條女凍親', '1']",0,2,3248077,2022,12
2022年12月16日 03:37:47,"['放落煲滾水滾兩滾，即刻暖哂', '你老母跳樓死左之後攞佢啲骨黎煲菜乾豬骨粥呀', '4']",3,1,3248077,2022,12
2022年12月16日 03:35:27,"['我都係唔想貓貓凍親喳', '', '我出發點係好㗎', '異曲同工？']",1,0,3248077,2022,12
2022年12月16日 04:12:08,"['有冇諗過做老鼠義工落街捉老鼠', '我想，但驚老鼠可以點克服']",0,0,3248077,2022,12
2022年12月16日 04:07:16,"['想扮貓引啲貓異工', '再打柒佢哋多啲']",0,0,3248077,2022,12
2022年12月16日 04:03:44,['條街仲有貓嘅話點會有人話鼠患嚴重'],0,0,3248077,2022,12
2022年12月16日 04:02:26,"['有冇諗過做老鼠義工落街捉老鼠', '0']",0,1,3248077,2022,12
2022年12月16日 03:49:53,"['我都係唔想貓貓凍親喳', '', '我出發點係好㗎', '我都唔想你條女凍親', '燒佢老母幫佢條女取暖']",0,0,3248077,2022,12
2022年12月16日 03:44:19,['唔洗扮 你話係就真係'],0,0,3248077,2022,12
2022年12月16日 03:44:14,"['我都係唔想貓貓凍親喳', '', '我出發點係好㗎', '我都唔想你條女凍親', '人義工']",0,0,3248077,2022,12
2022年12月16日 03:43:31,"['幾歲', '破咗處未', '', '我39歲 未破處￼']",0,0,3248077,2022,12
2022年12月16日 03:40:45,['冇錢收，人人都係義工'],0,0,3248077,2022,12
2022年12月16日 03:38:13,"['放落煲滾水滾兩滾，即刻暖哂', '你老母跳樓死左之後攞佢啲骨黎煲菜乾豬骨粥呀', '好似幾惹味']",0,0,3248077,2022,12
2022年12月16日 03:37:25,"['放落煲滾水滾兩滾，即刻暖哂', '1']",1,1,3248077,2022,12
2022年12月16日 03:35:06,"['我都係唔想貓貓凍親喳', '', '我出發點係好㗎']",1,2,3248077,2022,12
2022年12月16日 03:45:31,"['想扮貓引啲貓異工', '再打柒佢哋多啲', '0']",1,1,3248077,2022,12
2022年7月28日 13:51:53,['香港人係咁嫁喇 是鳩但啦'],15,1,3091688,2022,7
2022年7月28日 13:55:14,"['支那好治癒嗰廿四個po 使唔使叫連狗del晒佢', 'close up headshot', '二次傷害']",8,1,3091688,2022,7
2022年7月29日 20:53:54,"['鏡粉一直都係 相重標準', '從爆買麥當勞', '唔理紅店藍店照幫襯', '已經知道唔可以同呢班好似 中咗降頭 嘅人講道理', '6']",0,1,3091688,2022,7
2022年7月28日 13:57:06,['721 831片都要del啦，知唔知對當事人ptsd有幾大傷害'],8,2,3091688,2022,7
2022年7月29日 22:13:45,"['一個集氣會有光環', '一個集氣無人理']",3,0,3091688,2022,7
2022年7月28日 13:57:08,"['', '', '樓主你走先我幫你頂住']",4,1,3091688,2022,7
2022年7月28日 13:47:21,['真 認真po推'],6,3,3091688,2022,7
2022年7月29日 22:16:38,['依家叫del 得唔得 做樣都要既'],1,0,3091688,2022,7
2022年7月29日 22:14:37,['因為工程公司冇錢請PR'],1,0,3091688,2022,7
2022年7月29日 22:11:15,"['果段片同睇丁蟹掉仔落街差不多', '見唔到成個過程同死狀', '但今次演唱會近鏡睇住個dancer爆頭', '', '同埋大部分人都唔會坐吊船', '但個個都有機會行街比野壓死', '個種感受當然好唔同', '但會見到人坐吊船']",1,0,3091688,2022,7
2022年7月29日 22:09:24,['因為無pr 呀'],1,0,3091688,2022,7
2022年7月28日 13:53:18,['無人叫收口'],1,0,3091688,2022,7
2022年7月29日 22:10:49,['身份差別'],0,0,3091688,2022,7
2022年7月29日 22:10:49,['mr. cool無叫收口'],0,0,3091688,2022,7
2022年7月29日 20:55:24,['因為佢地冇睇'],0,0,3091688,2022,7
2022年7月29日 20:55:24,"['生命有分貴賤', '完']",1,1,3091688,2022,7
2022年7月29日 19:09:04,"['搏唔到民望, 做嚟做乜?']",0,0,3091688,2022,7
2022年5月7日 02:58:20,"['佢哋返到屋企得自己一個', '又唔識用電話', '最多都係睇電視食', '梗係落去餐廳對下人']",2,0,2995137,2022,5
2022年5月7日 02:53:34,['外賣仲有特價'],2,0,2995137,2022,5
2022年5月7日 03:05:51,['死廢老屋企唔靚咪去堂食lor'],0,0,2995137,2022,5
2022年4月30日 05:49:03,"['懷疑啲人叫佢推落街', '真係用車推', '洪水橋有乜樓？']",4,0,2986799,2022,4
2022年4月30日 06:09:33,['樓主創意  +1'],0,0,2986799,2022,4
2022年3月30日 01:10:39,"['無….自己剷光左', '想死', '我剷都冇剷買左個頭箍戴住', '3個月冇剪']",9,0,2947325,2022,3
2022年3月30日 10:03:05,['中完攞左針紙 剪左頭髮 食左堂食 瘋狂出街'],4,1,2947325,2022,3
2022年4月3日 03:41:34,"['早兩日終於剪左', '冇人捉', '2']",0,1,2947325,2022,4
2022年3月30日 10:00:47,"['冇 兩個幾月冇剪', '出街戴帽 wfh', '未影響生活']",2,0,2947325,2022,3
2022年4月3日 03:42:56,['速剪 咁都捉到就抵罰錢'],1,0,2947325,2022,4
2022年4月3日 03:27:58,['冇，而家已經三個月冇剪過，直接紮起咗，之前已經想試下留top knot但的唔起心肝'],1,0,2947325,2022,4
2022年4月3日 03:24:50,['靜啦'],1,0,2947325,2022,4
2022年4月4日 18:24:47,"['早兩日終於剪左', '冇人捉', '咩鋪頭？速剪？']",0,0,2947325,2022,4
2022年4月3日 03:43:25,['一早自暴自棄買個啱size湯碗自己搞掂算'],0,0,2947325,2022,4
2022年4月3日 03:43:12,"['中完有針紙', '想問點拎？係咪要睇普通科門診？', '我係指定拎，我有朋友最近拎收到既隔離令係盈健拎到', '因為我2月尾中完都好返晒', '個陣亂到仆街 我乜柒都無 得個確診SMS…']",0,0,2947325,2022,4
2022年4月3日 03:41:52,"['中完有針紙', '想問點拎？係咪要睇普通科門診？', '我係指定拎，我有朋友最近拎收到既隔離令係盈健拎到', '0']",0,1,2947325,2022,4
2022年4月3日 03:33:19,"['仲未剪長到仆街好吉耳', '相熟剪髮舖順民到仆街無打唔俾剪', '所以話香港人係抵撚死']",0,0,2947325,2022,4
2022年4月3日 03:29:36,['19年開始冇剪 唔剪頭當抗爭'],0,0,2947325,2022,4
2022年4月3日 03:24:52,['一係自己剪 一係去d相熟鋪'],0,0,2947325,2022,4
2022年4月3日 03:23:37,"['中完有針紙', '想問點拎？係咪要睇普通科門診？', '0']",0,1,2947325,2022,4
2022年4月3日 03:21:00,"['中完有針紙', '0']",0,1,2947325,2022,4
2022年4月3日 03:04:19,['無…不嬲幾年先剪一次'],0,0,2947325,2022,4
2022年3月11日 19:03:10,"['3月打風?', '可能落大雨細個婆婆教個天紅紅地之後幾日可能打風落雨', '1']",0,1,2923403,2022,3
2022年3月11日 19:05:37,"['3月打風?', '可能落大雨細個婆婆教個天紅紅地之後幾日可能打風落雨', '都聽過人講, 但近幾年唔算太準']",0,0,2923403,2022,3
2022年3月11日 18:56:19,"['3月打風?', '0']",0,1,2923403,2022,3
2022年2月20日 06:49:48,"['的確係暖化緊', '呢排突然間變凍係因為前排湯加火山爆發']",1,0,2894163,2022,2
2022年2月20日 06:53:48,"['就是去日本落雪', '都冇今日香港咁凍']",0,0,2894163,2022,2
2022年2月20日 06:52:14,"['落埋雨 加少少閪風', '仲凍撚過歐洲同溫度', '', '正宗濕鳩凍']",0,0,2894163,2022,2
2020年12月24日 05:09:06,['五毛落去陪老毛過節咪唔悶囉'],1,1,2339025,2020,12
2020年12月24日 04:51:40,[],1,14,2339025,2020,12
2020年12月24日 05:06:35,['聽日食'],0,1,2339025,2020,12
2020年12月24日 04:56:23,"['我今晚食壽司(元氣)', '呢個禮拜食咗兩次']",1,2,2339025,2020,12
2020年12月24日 04:52:45,"['一齊？', '1']",2,1,2339025,2020,12
2020年12月24日 09:26:19,['抵你冇女'],0,2,2339025,2020,12
2020年12月24日 09:09:01,['几好食'],0,2,2339025,2020,12
2020年12月24日 05:08:43,['抵你冇女'],0,2,2339025,2020,12
2020年12月24日 05:06:15,"['抵你冇女', '0']",2,1,2339025,2020,12
2020年12月24日 04:55:17,"['我今晚食壽司(元氣)', '0']",2,1,2339025,2020,12
2020年12月24日 04:55:00,['買兩件麥炸雞加餸'],0,2,2339025,2020,12
2020年12月24日 05:07:06,"['抵你冇女', '0']",3,3,2339025,2020,12
2020年12月24日 05:06:08,['自己食元氣算'],0,3,2339025,2020,12
2020年12月21日 17:47:49,['香港女仔其實都唔需要胸圍'],3,1,2335110,2020,12
2020年12月21日 17:35:34,['男人老狗帶咩bra'],1,0,2335110,2020,12
2020年12月21日 09:03:24,"['我試過', '邊有胸肌 肥仔波就有一對']",1,0,2335110,2020,12
2020年12月21日 19:55:34,['20幾年都唔帶落街'],0,0,2335110,2020,12
2020年12月21日 19:31:09,['前兩日先係街見到條港女飛哂釘，冷衫短裙加對boot仲要幾靚，睇到我想跟著行'],0,0,2335110,2020,12
2020年12月21日 17:34:38,['小妹依家都會'],0,0,2335110,2020,12
2020年12月21日 17:30:43,"['冬天9度著到米芝蓮嗰時試過', '有日日都唔載']",0,0,2335110,2020,12
2020年12月21日 09:34:58,['中學之後無戴過'],0,0,2335110,2020,12
2020年12月21日 09:06:05,['其實你唔會有人知'],0,0,2335110,2020,12
2020年12月21日 09:04:59,['咁大膽'],0,0,2335110,2020,12
2020年12月21日 09:04:09,"['我試過', '減到胸都無啦你', '仲駛著?', '有一對36d竹筍', '1']",1,1,2335110,2020,12
2020年12月21日 09:00:58,['冬天9度著到米芝蓮嗰時試過'],5,12,2335110,2020,12
2020年12月21日 20:03:07,['淨係試過著短褲唔著底褲，啲風吹過個袋底，即刻縮到羅漢果咁，好C伏'],0,1,2335110,2020,12
2020年10月12日 09:48:56,"['原來果個係你黎', '啱啱見到有個人著住風褸係到鳩叫', '1']",0,2,2240332,2020,10
2020年10月12日 10:28:30,"['原來果個係你黎', '啱啱見到有個人著住風褸係到鳩叫', '下 返咗屋企好耐']",0,0,2240332,2020,10
2020年10月12日 10:28:12,"['原來果個係你黎', '啱啱見到有個人著住風褸係到鳩叫', '我都見到米六個個矮撚呀嘛', '你一定淨係高過米六少少就喺度笑米六係矮撚']",0,0,2240332,2020,10
2020年10月12日 09:50:01,"['原來果個係你黎', '啱啱見到有個人著住風褸係到鳩叫', '我都見到米六個個矮撚呀嘛', '0']",0,1,2240332,2020,10
2020年8月21日 21:08:25,['無所謂啦 細到睇唔到'],1,0,2168660,2020,8
2020年8月21日 21:15:12,['麥記單人組'],0,0,2168660,2020,8
2020年8月21日 21:06:21,['jer fing fing人生一大享受'],0,0,2168660,2020,8
2020年7月20日 19:04:40,"['射空氣射到跌落街', '真係玩具黎', '12']",2,1,2117411,2020,7
2020年7月20日 19:13:33,"['射空氣射到跌落街', '真係玩具黎', '唔係想駁你，但我真係睇唔明個邏輯']",10,2,2117411,2020,7
2020年7月20日 18:56:53,"['用生命表演真正嘅fade away', '4']",0,1,2117411,2020,7
2020年7月20日 18:52:38,['真係飛away'],3,0,2117411,2020,7
2020年7月20日 18:52:06,[],4,1,2117411,2020,7
2020年7月20日 20:04:28,['趕住去見狗比'],2,0,2117411,2020,7
2020年7月20日 19:44:23,['最近條友唔幫手'],2,0,2117411,2020,7
2020年7月20日 18:59:18,['其中兩個朋友反應都幾快'],2,0,2117411,2020,7
2020年7月20日 20:02:26,['fade away都唔夠仲要step back埋'],1,0,2117411,2020,7
2020年7月23日 03:38:43,"['最後有無事？', '如果捉唔實死硬 頭落地', '希望有事']",0,0,2117411,2020,7
2020年7月23日 03:37:52,"['最後有無事？', '如果捉唔實死硬 頭落地', '0']",0,1,2117411,2020,7
2020年7月23日 02:35:12,['玩具撚又然'],0,0,2117411,2020,7
2020年7月21日 01:31:47,['D玩具撚真係好鐘意空氣射波'],0,0,2117411,2020,7
