,time,text,support,against,post_id,year,month
2315,2017年10月24日 08:11:02,[],0,0,446508,2017,10
2316,2017年10月24日 06:14:38,['管治香港的人除左係既得利益者，仲會不斷獲得好處 佢地根本無可能會 對市民負責'],0,0,446508,2017,10
2317,2017年10月24日 06:10:29,['要返工，不了'],0,0,446508,2017,10
2318,2017年4月11日 09:19:02,"['法治都係為咗保障人民同埋管制當權者', '你肯定？', '法律不嬲都傾向建制同維護制度', '從而保持社會穩定', '同社會穏定同保障市民係互相對立嘅話', '法律會優先保護制度/政權去穏定治安', '最後先會保障市民', '', '法治最上嗰兩個目標就係regulation of power同justice through law', '所以良好嘅法治社會係會限住當權者', '當然某啲聲稱依法治國就等於法治嘅國家除外', '講係咁講姐', '現實上連美國都未必做到']",0,0,193862,2017,4
2319,2017年4月10日 10:16:56,"['法治都係為咗保障人民同埋管制當權者', '你肯定？', '法律不嬲都傾向建制同維護制度', '從而保持社會穩定', '同社會穏定同保障市民係互相對立嘅話', '法律會優先保護制度/政權去穏定治安', '最後先會保障市民', '', '法治最上嗰兩個目標就係regulation of power同justice through law', '所以良好嘅法治社會係會限住當權者', '當然某啲聲稱依法治國就等於法治嘅國家除外']",0,0,193862,2017,4
2320,2017年4月10日 04:22:13,"['法治都係為咗保障人民同埋管制當權者', '你肯定？', '法律不嬲都傾向建制同維護制度', '從而保持社會穩定', '同社會穏定同保障市民係互相對立嘅話', '法律會優先保護制度/政權去穏定治安', '最後先會保障市民']",0,0,193862,2017,4
2321,2017年4月10日 02:19:24,['俾錢咪得囉 又唔係唔賣俾你'],0,0,193862,2017,4
2322,2017年4月10日 02:17:24,['人民主權論（歐陸） vs 法律主權說（美國）'],0,0,193862,2017,4
2323,2017年4月9日 21:24:34,"['嗰套鳩片', '直接宣布緊急狀態然後將間公司定性做恐怖分子', '咁咪可以直接開軍隊入去', '', '其實法治都係為咗保障人民同埋管制當權者', '同人民生死存亡有抵觸嘅時候應該以民眾安全為先', '大不了之後引咎辭職', '再唔係就被人拉埋審一輪睇下出咩結果']",0,0,193862,2017,4
2324,2020年12月21日 20:57:22,['屌幻幻=社會利益'],4,0,2335503,2020,12
2325,2020年12月21日 20:58:34,['條友係咪有思覺失調'],2,0,2335503,2020,12
2326,2020年12月21日 21:34:56,"['反映法院同意社會整體利益較個人權利重要', '', '', '咁幾時拉撚咗跳老舞同上一波歸西群組班人呀屌你老母']",1,0,2335503,2020,12
2327,2020年12月21日 21:49:32,['黨利益先真'],0,0,2335503,2020,12
2328,2020年12月21日 21:41:24,"['社會裡面咩組成', '人羅', '咁社會利益係咩野利益', '人羅']",0,0,2335503,2020,12
2329,2020年12月21日 21:27:17,['11哥:妹妹仔比個人利益更重要'],0,0,2335503,2020,12
2330,2019年6月22日 13:40:41,"['Sorry ,借位一用', '', '大家應該由問題根源去思考,與其一樣樣去反對政府D賣港政策,點解唔用真普選趕走曬班賣港賊,必須要令更多人知問題根源核心,個個支持真普選!!!', '', '一日無真普選,建制派,港共政權賣港賊一車車補上,要徹底趕走賣港賊,只有真普選!!!', '', '[請廣傳]香港只有真普選先可以趕走港共政府同建制派賣港賊!', '- 分享自 LIHKG 討論區', 'https://lih.kg/1251736']",1,0,1252009,2019,6
2331,2019年6月22日 13:47:00,"['可唔可以真係做反次主動！？香港時日冇多啦！！！！', '', '制度既敗壞先係問題既根本！！！唔想呢次運動失敗既入！', '', '傳送門：', '【繼續吹】我地只係步緊黃背心後塵！！', 'https://lih.kg/1243981', '- 分享自 LIHKG 討論區']",0,0,1252009,2019,6
2332,2019年6月22日 13:45:28,['基本法好快都變歴史文件'],0,0,1252009,2019,6
2333,2024年2月5日 19:09:03,"['呢個真', '冇人撐呢場波嘅港隊', '好慘', '11']",1,2,3620945,2024,2
2334,2024年2月5日 19:13:10,['講到碧咸同美斯唔係為錢咁'],7,0,3620945,2024,2
2335,2024年2月5日 19:23:39,"['香港搵食城市，幾時唔係以錢同利益做信仰？', '咪就係宜家日日講国家咁囉，咪衰咗囉', '以錢同利益做信仰唔代表冇其他嘢', '黃子華話齋，jetso得唻賑災，賑災得唻jetso，同埋面斥不雅', '唔以錢同利益做信仰就唔會有今日嘅香港', '7']",1,1,3620945,2024,2
2336,2024年2月5日 19:06:30,['香港一向金錢做信仰，不過以往都有d良知，而家良知都無埋未搞成咁'],7,1,3620945,2024,2
2337,2024年2月5日 19:38:10,"['普遍既香港人就係咁', '只要一有利益、金錢', '所有原則、良心、義氣、骨氣', '都可以統統拋開', '6']",1,1,3620945,2024,2
2338,2024年2月5日 19:04:34,"['其實以前都係以錢同利益做中心', '只不過依家變到', '唔止以錢同利益做中心先咁']",5,0,3620945,2024,2
2339,2024年2月5日 20:53:22,"['香港搵食城市，幾時唔係以錢同利益做信仰？', '咪就係宜家日日講国家咁囉，咪衰咗囉', '以錢同利益做信仰唔代表冇其他嘢', '黃子華話齋，jetso得唻賑災，賑災得唻jetso，同埋面斥不雅', '唔以錢同利益做信仰就唔會有今日嘅香港', '如咁睇', '咁美斯賺完唔出場', '主辨‘’賺盡‘’呢個行為 應該合情合理', '因為以錢為先', '人就到左 份約仲未知有無寫明要出場', '1月新聞又有報 係d球迷唔睇', '香港人出左錢屌 就唔合理', '係自己on9有無謂既期望同衝動消費', '應自己負邊返責', '面斥不雅', '另外純利益唻睇，主辦呢個行為都係無人著數，包括自己', '單一次/最後一次博弈，背叛係有利嘅行為，喺多次博弈入面就唔係', '搵夠就走都係香港特色']",4,0,3620945,2024,2
2340,2024年2月5日 20:04:41,"['香港搵食城市，幾時唔係以錢同利益做信仰？', '咪就係宜家日日講国家咁囉，咪衰咗囉', '以錢同利益做信仰唔代表冇其他嘢', '黃子華話齋，jetso得唻賑災，賑災得唻jetso，同埋面斥不雅', '唔以錢同利益做信仰就唔會有今日嘅香港', '如咁睇', '咁美斯賺完唔出場', '主辨‘’賺盡‘’呢個行為 應該合情合理', '因為以錢為先', '人就到左 份約仲未知有無寫明要出場', '1月新聞又有報 係d球迷唔睇', '香港人出左錢屌 就唔合理', '係自己on9有無謂既期望同衝動消費', '應自己負邊返責', '4']",0,1,3620945,2024,2
2341,2024年2月5日 23:27:25,"['呢個真', '冇人撐呢場波嘅港隊', '好慘', '唔係喎，場波現場雖然9成人唔係著港隊衫，但幾乎全場觀眾都撐港隊，一進攻、解圍都勁嗌，射死球就幫手拍手畀beat助威，追平嗰球直頭嗌到癲咗', '', '相反隊邁阿密掂波就靜晒，下半場開始直頭一掂波就俾人噓到仆街', '', '係欺詐單嘢太搶fo，搞到事後新聞冇人再講過場比賽本身啫', '3']",0,1,3620945,2024,2
2342,2024年2月5日 23:13:13,"['呢個真', '冇人撐呢場波嘅港隊', '好慘', '講個笑話：撐香港隊', '3']",0,2,3620945,2024,2
2343,2024年2月5日 19:45:32,"['英國人幫香港開埠，就係為咗錢同利益', '', '呢啲野入左骨架啦']",3,0,3620945,2024,2
2344,2024年2月5日 19:05:28,"['香港人不嬲賤', '偽黃就成日鬧共產黨扮正義', '共奴又依附權貴懶愛國', '全撚部只要威逼利誘一下咪又係就含曬', '永遠都係站在高牆一方話自己選擇鷄蛋一方', '又西又柒又廢又虛偽', '自己都未做好自己', '仲學人咁撚多要求', '咁咪俾香港獨立，費時俾香港陀衰臭閪蚑那囉']",5,2,3620945,2024,2
2345,2024年2月5日 20:23:52,"['香港搵食城市，幾時唔係以錢同利益做信仰？', '咪就係宜家日日講国家咁囉，咪衰咗囉', '以錢同利益做信仰唔代表冇其他嘢', '黃子華話齋，jetso得唻賑災，賑災得唻jetso，同埋面斥不雅', '唔以錢同利益做信仰就唔會有今日嘅香港', '如咁睇', '咁美斯賺完唔出場', '主辨‘’賺盡‘’呢個行為 應該合情合理', '因為以錢為先', '人就到左 份約仲未知有無寫明要出場', '1月新聞又有報 係d球迷唔睇', '香港人出左錢屌 就唔合理', '係自己on9有無謂既期望同衝動消費', '應自己負邊返責', '面斥不雅', '另外純利益唻睇，主辦呢個行為都係無人著數，包括自己', '單一次/最後一次博弈，背叛係有利嘅行為，喺多次博弈入面就唔係', '2']",0,1,3620945,2024,2
2346,2024年2月5日 20:08:52,"['隊波就賣巴塞4子，事實都有2個落咗場，而搞手同隊波都係sale巴塞4子，講明美斯未必落場，邊個落場就開盲盒', '', '但後面點解有人彈出嚟sale變咗美斯表演賽就問返去睇嗰班高官啦', '', '而勝利球迷，只認美斯其他人唔理嘅，斷章取義', '即係商場話有mirror成員表演，但啲人就一定要肥姜，當其他人死嘅', '', '只係蘇亞雷斯週薪30幾萬歐，即係每日40幾萬港幣，即大約100張4800蚊飛先夠佢基本日薪，未計轉會費，未計間公司賺，仲要其他窮撚票價']",2,0,3620945,2024,2
2347,2024年2月5日 18:42:16,"['香港人不嬲賤', '偽黃就成日鬧共產黨扮正義', '共奴又依附權貴懶愛國', '全撚部只要威逼利誘一下咪又係就含曬', '永遠都係站在高牆一方話自己選擇鷄蛋一方', '又西又柒又廢又虛偽', '自己都未做好自己', '仲學人咁撚多要求', '13']",11,1,3620945,2024,2
2348,2024年2月6日 00:46:16,['完全認同樓主，我地應該用社會主義作為信仰先啱'],1,0,3620945,2024,2
2349,2024年2月6日 00:43:31,"['世上有邊個商業城市係""唔以錢同利益做信仰""?', '', 'NY, london, 東京係邊種?', 'LA, 多倫多, 雪尼係邊種?']",2,1,3620945,2024,2
2350,2024年2月5日 23:34:09,"['成班網軍踩港 想瓦解港人身份認同', '人人性格 成長背景唔同 邊有得一楣而論 睇穿曬你地喇', '唔推 睇到嘅留意下 佢地喺度一竹篙打一船人', '成版都係 日踩夜踩 人人都係獨立個體 彼此互不認識 點樣去定義到一大班人係點 仲要係香港人呢', '', '信咗就蠢喇', '岩 香港都有義氣仔女', '', '多得大多數賤種', '已經做黑衣人坐曬監', '然後班香港人就移曬民', '想激嬲我？冇咁易', '想製造矛盾 都失敗', '1']",0,1,3620945,2024,2
2351,2024年2月5日 23:30:48,"['呢個真', '冇人撐呢場波嘅港隊', '好慘', '唔係喎，場波現場雖然9成人唔係著港隊衫，但幾乎全場觀眾都撐港隊，一進攻、解圍都勁嗌，射死球就幫手拍手畀beat助威，追平嗰球直頭嗌到癲咗', '', '相反隊邁阿密掂波就靜晒，下半場開始直頭一掂波就俾人噓到仆街', '', '係欺詐單嘢太搶fo，搞到事後新聞冇人再講過場比賽本身啫', '根本個比賽無敵對關係，表演賽黎', '', '睇香港隊同對手入面既球星姐', '', '美職d2打6唔通都嗌咩']",2,1,3620945,2024,2
2352,2024年2月5日 23:30:05,['其實嗰場波香港隊有好波嘅時候，現場都好多觀眾歡呼拍掌'],1,0,3620945,2024,2
2353,2024年2月5日 23:26:24,"['成個城市窮得剩番錢同利益', '個個都係搵著數，缺乏長遠眼光', '人情味，自我價值，利他精神無樣有', '係中國小農人種極致 ', '', '', '個世界就係咁', '', '', '講埋曬d廢話', '1']",0,1,3620945,2024,2
2354,2024年2月5日 23:24:01,"['- 美斯一唔落場', '自己手機打唔到卡影唔到美斯英姿就屌曬老母', '原來無人係為咗撐自己香港隊去睇', '', '- 口頭話憎大陸，19之後個個上深圳食海底撈行山姆，係咁話幾平幾平', '', '-成堆靠叫光時當選嘅議員收皮之後，幾個做保險呃人仲要俾人拉', '', '- 19年成班中產縮曬個頭', '當班手joke坐曬監爭取到救生艇就雞飛狗走', '當手joke condom', '', '成個城市窮得剩番錢同利益', '個個都係搵著數，缺乏長遠眼光', '人情味，自我價值，利他精神無樣有', '係中國小農人種極致', '又唔係d咩大型比賽。', '', '大佬，表演賽黎，根本個目的就係睇球星。', '', '點會係為左睇港隊。', '', '你第一句野已經on9']",1,0,3620945,2024,2
2355,2024年2月5日 21:52:51,"['成班網軍踩港 想瓦解港人身份認同', '人人性格 成長背景唔同 邊有得一楣而論 睇穿曬你地喇', '唔推 睇到嘅留意下 佢地喺度一竹篙打一船人', '成版都係 日踩夜踩 人人都係獨立個體 彼此互不認識 點樣去定義到一大班人係點 仲要係香港人呢', '', '信咗就蠢喇', '2']",1,1,3620945,2024,2
2356,2024年2月6日 00:54:07,['亡國既人仲想點'],0,0,3620945,2024,2
2357,2023年12月26日 08:51:29,"['最多係 解放軍換件 平民衫扮私人保安', '', '類似韓戰既 中國志願軍咁, 根本係解放軍, 只係改個名', '', '中共唔會容許有私人武裝', '17']",0,1,3586516,2023,12
2358,2023年12月26日 08:17:22,['咪又係黨營，中國點會俾人私營軍用事業？'],12,0,3586516,2023,12
2359,2023年12月26日 07:35:26,['https://www.youtube.com/watch?v=BUf_8jyxbiM'],3,0,3586516,2023,12
2360,2023年12月26日 12:10:17,"['嘩仲未識死', '等睇美帝反擊']",1,0,3586516,2023,12
2361,2023年12月26日 12:09:08,"['最多係 解放軍換件 平民衫扮私人保安', '', '類似韓戰既 中國志願軍咁, 根本係解放軍, 只係改個名', '', '中共唔會容許有私人武裝', '韓戰並非共匪軍 大多數係國民黨降兵 比共匪用家人威脅衝鋒', '1']",0,1,3586516,2023,12
2362,2023年12月26日 12:06:18,['解放軍搵件衫，賺錢同時累積經驗'],1,0,3586516,2023,12
2363,2023年12月27日 06:37:25,"['「俄羅斯僱傭兵組織瓦格納（Wagner）的崛起，促使人們關注私人軍事公司（PMC）在開發中國家發揮的作用」<<<<<<美國黑水保安, Blackwater, in the 2000s?']",0,0,3586516,2023,12
2364,2023年12月27日 06:29:39,"['最多係 解放軍換件 平民衫扮私人保安', '', '類似韓戰既 中國志願軍咁, 根本係解放軍, 只係改個名', '', '中共唔會容許有私人武裝', '韓戰並非共匪軍 大多數係國民黨降兵 比共匪用家人威脅衝鋒', '都有中共自己既兵', '你睇返志願軍編制就知道, 是中共解放軍編制直接換名']",0,0,3586516,2023,12
2365,2023年12月26日 12:21:03,"['爭住做世界「技安 」', '當撚咗全世界其他國家都係「大雄」', '', '遲啲俾美國大佬摙住佢個春袋 又話人地霸權恰鳩佢']",0,0,3586516,2023,12
2366,2023年12月26日 12:12:44,['唔去實戰下第二時點打'],0,0,3586516,2023,12
2367,2023年12月26日 12:09:25,['保安就保安啦，係都要倒轉叫安保'],0,0,3586516,2023,12
2368,2023年12月26日 12:07:39,['先豐服務集團，不嬲有名氣'],0,0,3586516,2023,12
2369,2023年12月26日 12:02:37,['普里戈津 Chi-Na Version'],0,0,3586516,2023,12
2370,2023年12月26日 07:32:29,"['保護海外利益 港媒爆中國擬發展私人軍事公司 - 自由軍武頻道', '', '', '', '', '中國將發展自己的私人軍事公司，以保護海外專案安全。圖為中國在東非國家吉布地闢建的軍事基地。（法新社檔案照）', '', '', '', '〔編譯陳成良／綜合報導〕俄羅斯僱傭兵組織瓦格納（Wagner）的崛起，促使人們關注私人軍事公司（PMC）在開發中國家發揮的作用，其中包括已於非洲和亞洲遍地開花的中國承包商。香港《南華早報》24日報導，中國打算逐步發展自己的私人軍事公司，以確保在世界上環境欠佳地區的海外計畫安全。', '', '報導提到，12月初，由中非商會和中國現代國際關係研究所在北京舉辦的研討會上，討論確保中國公民和企業安全的問題。中國最大的安保公司華信中安集團、在上海交易所上市的安邦護衛集團，以及香港上市公司先豐服務集團旗下的德威國際安保集團，參加此次研討會。', '', '報導提到，目前約有4.7萬家有中國資本背景的公司於世界各國開展業務，它們主要從事能源、採礦、基礎設施建設和製造項目。中國商務部2022年公佈的報告指出，這些公司共僱用410萬名員工，其中250萬人為外國公民。', '', '中國最大的私人安保公司先豐服務集團執行董事李曉鵬向該報表示：「西亞、非洲和拉丁美洲等地區持續存在傳統安全挑戰。」', '', '《南華早報》指出，即使是中國最大的保全公司，在經驗和業務規模上也遠遠落後於外國競爭對手。例如，截至2022年底，先豐服務集團的年收入為1.23億美元，英國私人軍事公司G4S的年收入約為200億美元。', '', '在中國不斷擴大全球足跡的過程中，軍事化風格的私營安保公司，是一個越來越明顯的元素，其安保人員在亞丁灣的貨船甲板上追捕海盜，在肯亞守衛一條鐵路，在斯里蘭卡保護一座燃料庫。', '', '俄羅斯和中國的私營安保公司都與各自國家的軍隊、執行秘密任務的組織，以及在其政府有影響力之處建立的灘頭陣地，有著隱秘的聯繫。', '', '不過，《華爾街日報》曾分析，中國共產黨對中央集權的固守，使中國私營安保公司幾乎沒有空間，如同瓦格納在俄羅斯發動軍事叛亂。中國人民解放軍為中共軍隊，而中共要求所有國家安全力量絕對忠誠。中國的槍支法規非常嚴格，也很少有中國警察攜帶武器。', '', '不過，一些分析人士認為，中國政府對國家安全的廣泛定義，以及其透過商業企業推動政治優先事項的行動，可能導致私營安保公司的職責範圍向外擴展。中國有過暗中利用商業企業實現政府目標的歷史，例如，利用漁船在地區水域作業，以宣示領土主張，以及利用網絡服務供應商，協助網路間諜活動等。', '', '', '', 'https://def.ltn.com.tw/article/breakingnews/4531373']",5,1,3586516,2023,12
2371,2023年8月9日 05:31:48,['官員都賣樓，睇黎未來政策應該都不利樓市'],9,0,3465899,2023,8
2372,2023年8月9日 05:39:45,['申報仔女老母老婆護照好過啦'],3,0,3465899,2023,8
2373,2023年8月9日 06:13:04,['把口唱好但暗中掟貨，陽奉陰違，正宗軟對抗'],2,0,3465899,2023,8
2374,2023年8月9日 05:57:26,['官賣樓係好有指標性'],2,0,3465899,2023,8
2375,2023年8月9日 06:20:51,['身體很誠實'],1,0,3465899,2023,8
2376,2023年8月9日 06:19:14,['讓領導先走'],1,0,3465899,2023,8
2377,2023年8月9日 05:39:04,['feel 到樓爆了'],1,0,3465899,2023,8
2378,2023年8月9日 05:34:07,['特區買樓團隊'],1,0,3465899,2023,8
2379,2023年8月9日 10:53:52,['老老豆豆，樓上班人有冇睇晒篇文'],0,0,3465899,2023,8
2380,2023年8月9日 06:16:42,['減持香港'],0,0,3465899,2023,8
2381,2023年8月9日 06:16:03,['唔通收到風港共財赤收房產稅同空置稅'],0,0,3465899,2023,8
2382,2023年8月9日 05:45:14,"['呢個時候先減持物業', '粗口妹同曱甴強算唔算軟對抗']",0,0,3465899,2023,8
2383,2023年8月9日 05:33:50,[],0,0,3465899,2023,8
2384,2023年5月19日 21:42:57,['25'],0,3,3393292,2023,5
2385,2023年5月19日 21:40:34,"['泛化國家安全點夠你班狗叻', '8']",0,1,3393292,2023,5
2386,2023年5月19日 21:36:33,"['中國駐英國使館發言人表示，七國集團一些成員無視市場經濟和公平競爭原則，無理打壓中國企業。中方對此強烈不滿和堅決反對，強調對於任何損害中方利益的言行，中方都將作出堅決有力回擊。', '', '發言人就峰會涉華議題作出回應，表示提到「經濟脅迫」，這頂帽子毫無疑問是美國最配戴，指美國一再泛化國家安全概念，濫用出口管制措施，對別國企業採取歧視性和不公平做法，嚴重違反市場經濟和公平競爭原則。', '', '發言人又指，中國自身就是美國經濟脅迫的受害者，一貫堅決反對其他國家搞經濟脅迫，反對脫鈎斷鏈，敦促七國集團摒棄冷戰思維和意識形態偏見，停止粗暴干涉別國內政、搞陣營對抗的小圈子及人為製造國際社會的對立和分裂。又稱作為七國集團輪值主席國，日方應拿出負責任態度回應、解決國際社會關切，為世界和平、穩定與發展做些實實在在的好事。', '', 'www2.hkej. com/instantnews /china/article /3461492', '點解咁鐘意用""敦促""呢個字眼?', '8']",0,2,3393292,2023,5
2387,2023年5月19日 21:42:50,"['中國駐英國使館發言人表示，七國集團一些成員無視市場經濟和公平競爭原則，無理打壓中國企業。中方對此強烈不滿和堅決反對，強調對於任何損害中方利益的言行，中方都將作出堅決有力回擊。', '', '發言人就峰會涉華議題作出回應，表示提到「經濟脅迫」，這頂帽子毫無疑問是美國最配戴，指美國一再泛化國家安全概念，濫用出口管制措施，對別國企業採取歧視性和不公平做法，嚴重違反市場經濟和公平競爭原則。', '', '發言人又指，中國自身就是美國經濟脅迫的受害者，一貫堅決反對其他國家搞經濟脅迫，反對脫鈎斷鏈，敦促七國集團摒棄冷戰思維和意識形態偏見，停止粗暴干涉別國內政、搞陣營對抗的小圈子及人為製造國際社會的對立和分裂。又稱作為七國集團輪值主席國，日方應拿出負責任態度回應、解決國際社會關切，為世界和平、穩定與發展做些實實在在的好事。', '', 'www2.hkej. com/instantnews /china/article /3461492', '點解咁鐘意用""敦促""呢個字眼?', '企圖將自己位置擺高啲']",6,0,3393292,2023,5
2388,2023年5月19日 21:59:31,['夠膽你咪打，全世界等你開火先，然後滅你架啦'],4,0,3393292,2023,5
2389,2023年5月19日 21:50:31,"['唔好姑息佢地,直接同佢7國斷交啦', '3']",0,2,3393292,2023,5
2390,2023年5月19日 21:42:01,"['諗返起制裁澳洲 原來係七傷拳,仲要澳洲乜事都冇', '3']",0,2,3393292,2023,5
2391,2023年5月19日 22:05:08,"['諗返起制裁澳洲 原來係七傷拳,仲要澳洲乜事都冇', '支共用鐵拳懲罰留港撚作為回應', '就唔會傷害自身', '2']",0,1,3393292,2023,5
2392,2023年5月20日 02:18:04,"['將有力回擊任何損害中方利益言行', '有力回擊乜嘢？', '言行', '言行', '言行', '即係咀炮']",1,0,3393292,2023,5
2393,2023年5月19日 23:58:24,['勿謂言之不預'],1,0,3393292,2023,5
2394,2023年5月19日 23:42:41,['人地block 鳩你香港 就玩完'],1,0,3393292,2023,5
2395,2023年5月19日 23:38:32,"['唔好姑息佢地,直接同佢7國斷交啦', '', '', '', '', '', '', '直接同七國開戰啦']",1,0,3393292,2023,5
2396,2023年5月19日 21:37:38,['幾時打姐'],1,0,3393292,2023,5
2397,2023年5月20日 04:26:12,['泛化國家安全概念，我笑咗'],0,0,3393292,2023,5
2398,2023年5月20日 02:20:04,"['發展 中國 家', '', '梗係要比全票啦']",0,0,3393292,2023,5
2399,2023年5月20日 02:18:18,"['中國駐英國使館發言人表示，七國集團一些成員無視市場經濟和公平競爭原則，無理打壓中國企業。中方對此強烈不滿和堅決反對，強調對於任何損害中方利益的言行，中方都將作出堅決有力回擊。', '', '發言人就峰會涉華議題作出回應，表示提到「經濟脅迫」，這頂帽子毫無疑問是美國最配戴，指美國一再泛化國家安全概念，濫用出口管制措施，對別國企業採取歧視性和不公平做法，嚴重違反市場經濟和公平競爭原則。', '', '發言人又指，中國自身就是美國經濟脅迫的受害者，一貫堅決反對其他國家搞經濟脅迫，反對脫鈎斷鏈，敦促七國集團摒棄冷戰思維和意識形態偏見，停止粗暴干涉別國內政、搞陣營對抗的小圈子及人為製造國際社會的對立和分裂。又稱作為七國集團輪值主席國，日方應拿出負責任態度回應、解決國際社會關切，為世界和平、穩定與發展做些實實在在的好事。', '', 'www2.hkej. com/instantnews /china/article /3461492', '點解咁鐘意用""敦促""呢個字眼?', '維尼好嬲', 'G7冇支那份', '要擦存在感']",0,0,3393292,2023,5
2400,2023年5月20日 02:17:00,['又出bingo紙？'],0,0,3393292,2023,5
2401,2023年5月20日 02:16:31,['直接宣戰，唔好俾面'],0,0,3393292,2023,5
2402,2023年5月20日 02:14:40,"['', '5月19日上午，國家主席習近平在陝西省西安市主持首屆中國－中亞峰會', '', '', '中亞峰會vs g7峰會', '0']",0,1,3393292,2023,5
2403,2023年5月20日 02:13:43,['用力咬到自己出牙血咁去回擊 ?'],0,0,3393292,2023,5
2404,2023年5月20日 02:13:29,['強烈反對唔俾我姦'],0,0,3393292,2023,5
2405,2023年5月20日 02:13:14,"['泛化國家安全點夠你班狗叻', '警察局開到世界各地']",0,0,3393292,2023,5
2406,2023年5月20日 02:11:47,['你警告我，你警告我我唔撚驚，你警告我乜撚嘢呀！'],0,0,3393292,2023,5
2407,2023年5月20日 02:04:17,['大哥又玩細佬'],0,0,3393292,2023,5
2408,2023年3月12日 10:50:10,"['又叫人咪撚指三道四自己內政，家吓又指三道四人，on79', '368']",3,3,3331490,2023,3
2409,2023年3月12日 11:06:49,[],159,2,3331490,2023,3
2410,2023年3月12日 11:25:03,"['將菲律賓捲入地緣政治鬥爭，嚴重損害菲律賓國家利益', '', '你條九段線畫到去人門口就無損害菲律賓利益', '人地去協防就反而損害國家利益', '122']",1,3,3331490,2023,3
2411,2023年3月12日 10:51:24,['人哋都未出聲幾時到你出聲'],108,1,3331490,2023,3
2412,2023年3月12日 10:52:36,"['做乜代表左菲律賓', '71']",2,1,3331490,2023,3
2413,2023年3月12日 11:11:18,['菲律賓：'],63,0,3331490,2023,3
2414,2023年3月12日 11:12:21,['菲律賓利益 關你中國乜事?'],41,0,3331490,2023,3
2415,2023年3月12日 11:14:07,"['好心啦, 人地咁friend你就米酸啦, 樹倒猢猻散, 自己反省下仲好啦']",33,0,3331490,2023,3
2416,2023年3月12日 11:30:32,['停止干預別國內政'],17,0,3331490,2023,3
2417,2023年3月12日 11:33:54,"['將菲律賓捲入地緣政治鬥爭，嚴重損害菲律賓國家利益', '', '你條九段線畫到去人門口就無損害菲律賓利益', '人地去協防就反而損害國家利益', '本身就係我嘅領海', '點樣損害你利益', '你試下再開船過嚟', '下次唔只係用鐳射槍射你']",16,0,3331490,2023,3
2418,2023年3月12日 11:32:32,"['明天又諗住捉幾多香港人出氣？', '16']",1,1,3331490,2023,3
2419,2023年3月12日 13:38:35,"['中國d外交真係痴撚線', '', '周圍撩人隻揪', '', '好似日韓本來都係敵視', '', '而家比佢搞到變撚曬同盟國', '', '香港真係遲早收皮', '9']",0,1,3331490,2023,3
2420,2023年3月12日 12:25:57,"['成日搞人 人地搵到人幫拖', '而家走去扮關心人 精神病']",8,0,3331490,2023,3
2421,2023年3月12日 11:38:27,"['你有冇本事進駐人哋國家？', '冇，就收皮啦']",8,0,3331490,2023,3
2422,2023年3月12日 11:35:38,['人地菲律賓請人去做免費保安都關你咩事 你有本事都可以請人去天朝作客'],8,0,3331490,2023,3
2423,2023年3月12日 15:50:25,"['賓賓外交部：「個別東方國家在對美國駐軍在菲說三道四，對純屬菲國內政的駐軍事務指手畫腳，菲方對此堅決反對、強烈譴責。我們要正告這些國家，任何對美國駐軍繼續實踐的抹黑都是徒勞的，任何對菲國內政的插手干預都不可能得逞。」', '7']",0,1,3331490,2023,3
2424,2023年3月12日 14:59:35,"['中方強烈反對嚴重抗議美方駐軍菲律賓之野蠻行為', '世界上只有一個中國', '菲律濱是中國領土不可分割的一部分', '對此 中方強烈抗議 堅決反對 大力譴責 嚴正交涉...']",5,0,3331490,2023,3
2425,2023年3月12日 11:59:22,[],4,0,3331490,2023,3
2426,2023年3月12日 19:26:02,"['將菲律賓捲入地緣政治鬥爭，嚴重損害菲律賓國家利益', '', '你條九段線畫到去人門口就無損害菲律賓利益', '人地去協防就反而損害國家利益', '呢個真心痴L線', '越南菲律賓 的船一出海 就侵犯左九段線', '咁霸道 仲話比你共同發展 郁啲就搵軍用扮民用船撞鳩你']",3,0,3331490,2023,3
2427,2023年3月12日 13:38:07,"['將菲律賓捲入地緣政治鬥爭，嚴重損害菲律賓國家利益', '', '你條九段線畫到去人門口就無損害菲律賓利益', '人地去協防就反而損害國家利益', '菲律賓19世紀已經係美國嘅利益']",3,0,3331490,2023,3
2428,2023年3月12日 12:56:49,['差少少未講出口: 比我軍進駐便南海太平了'],3,0,3331490,2023,3
2429,2023年3月12日 12:29:36,"['關你柒事呀！', '', '支共同俄佬搞就得？']",3,0,3331490,2023,3
2430,2023年3月12日 11:55:52,['死賤種又說三道四'],3,0,3331490,2023,3
2431,2022年12月12日 00:35:12,['咪依家咁囉'],10,0,3243379,2022,12
